,Method,Avg Test Regret,Std Test Regret,Avg Train Time,Std Train Time
0,2s,28.16231962008021,1.0767308957927215,1.545427131652832,0.17904053405956463
1,cave,15.1937515063242,0.6529674375075486,611.4740773677826,23.52140109717899
2,cave+,7.686136650971333,0.21877303724665728,518.0728273153305,51.89224028394791
3,caveh,9.590302804474785,0.444012423397733,196.95679516792296,35.91864154088365
4,spo+,7.573639585046264,0.20414363452468157,1220.6823175907134,85.39000295963459
5,spo+_rel,10.150320648390354,0.23213323144387205,386.063738656044,9.690612568892256
6,pfyl,8.031131346877695,0.23056419769041697,1328.988455748558,28.867535160818186
7,pfyl_rel,11.111680765388035,0.3310258146152252,536.6678674697876,4.9416392806919776
8,nce,14.314459423099605,0.40121194462488075,151.80206677913665,24.208427029240756
