,Method,Avg Test Regret,Std Test Regret,Avg Train Time,Std Train Time
0,2s,52.60536348458411,2.3568418630958456,1.1577598094940185,0.1342155857164158
1,cave,23.206867047802525,2.4105460300695505,502.7053506135941,16.025676049167643
2,cave+,8.56827647116282,0.38087206407787355,573.8657124042511,20.187479607461437
3,caveh,11.279645756616489,0.7950892054607851,253.92580637931823,27.66962470315917
4,spo+,10.264391186882431,0.46288733490802364,1191.2875739574433,42.628848605207615
5,spo+_rel,13.141391355829793,0.45931426418506305,636.9894831418991,3.0361765620410566
6,pfyl,9.00278713949266,0.5187747997944056,1456.2056846141816,34.181814411140934
7,pfyl_rel,13.382465428187707,0.5776798067491296,510.3667901754379,3.463383098761008
8,nce,17.12464866846617,0.4795656955551775,155.94973492622375,24.45896953565704
