Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.06387548558468092,0.07635714045526361,211.77403,230.21555,193.47476148605347,17.407328367233276,1.0,1.0
0.0641002752870986,0.08013754354281287,241.55765,252.78319,180.11833429336548,18.214421033859253,1.0,1.0
0.0643951930916484,0.0755173103767016,238.46904,239.47104,184.91925024986267,18.9283127784729,1.0,1.0
0.06064742206211015,0.07433388198311364,234.82927,246.60776,173.9940640926361,17.698850393295288,1.0,1.0
0.06418059747295413,0.07774828904661893,232.94057,214.41129,192.89493703842163,18.092614889144897,1.0,1.0
0.06406281637572647,0.07657379078583136,292.9786,237.54698,180.5825161933899,17.95297598838806,1.0,1.0
0.057329567689375256,0.0720308802789127,222.80907,238.77531,179.77520370483398,19.589460611343384,1.0,1.0
0.058725466431077136,0.06920382835891523,266.3932,241.38046,180.9952368736267,17.686232089996338,1.0,1.0
0.05784241302568834,0.0693271016104529,233.5395,250.73499,197.28175258636475,19.110594272613525,1.0,1.0
0.06394878034552899,0.07654477328191911,267.24274,257.86176,187.3111228942871,18.010826587677002,1.0,1.0
