Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.07495270285337634,0.08251960943047557,279.84543,302.31097,160.86359357833862,23.5009982585907,1.0,1.0
0.07660327683087204,0.08463813152923748,314.82007,328.73022,161.00748229026794,19.449716091156006,1.0,1.0
0.07817611232411381,0.08385966828014606,308.94662,309.39505,147.41086792945862,21.280412197113037,1.0,1.0
0.07248970390923871,0.08233417418154268,301.09595,312.52982,161.2785041332245,22.368725538253784,1.0,1.0
0.07065027888622698,0.07575885397750724,303.02676,275.67874,166.89546585083008,19.78541326522827,1.0,1.0
0.08057349989539336,0.08539109613525828,373.10287,306.08734,173.68913078308105,23.859230518341064,1.0,1.0
0.07016864730472196,0.0808772301084337,289.99905,308.1288,167.33818292617798,19.54032874107361,1.0,1.0
0.06728356884453766,0.07287122322648304,338.0793,305.405,142.84873628616333,18.541489362716675,1.0,1.0
0.06681300956875195,0.07422045040136295,301.36755,319.57764,151.55436754226685,20.427005290985107,1.0,1.0
0.07536013148194308,0.07898657397253452,346.8365,335.29712,153.72162222862244,20.49422001838684,1.0,1.0
