Regret,MSE,Nodes
2.198101043701172,724.9751,1.0
5.358898162841797,278.9576,1.0
1.1013984680175781,123.2312,1.0
2.4081993103027344,34.39222,1.0
6.365200042724609,82.670944,1.0
9.810100555419922,345.02673,1.0
4.423500061035156,52.226994,1.0
3.1416969299316406,185.53616,1.0
1.8922958374023438,115.88974,1.0
2.2377986907958984,187.3102,1.0
2.6211013793945312,352.2881,1.0
3.8791046142578125,80.32869,1.0
13.28030014038086,80.564255,1.0
2.177295684814453,453.79028,1.0
7.382701873779297,65.49097,1.0
3.454998016357422,357.17047,1.0
2.787599563598633,391.36005,1.0
5.672199249267578,112.41327,1.0
6.459699630737305,882.11005,1.0
10.424400329589844,62.86433,1.0
3.3826980590820312,101.6361,1.0
0.7740993499755859,505.3099,1.0
4.8123016357421875,118.362564,1.0
2.2164993286132812,188.70573,1.0
0.5984001159667969,156.77014,1.0
4.74530029296875,106.04406,1.0
0.82659912109375,40.835266,1.0
3.3206024169921875,74.43239,1.0
5.640800476074219,33.9543,1.0
4.899700164794922,115.67404,1.0
4.326595306396484,460.9861,1.0
4.165599822998047,33.44604,1.0
5.732200622558594,396.88486,1.0
4.353900909423828,171.73859,1.0
0.6670989990234375,383.59567,1.0
6.12230110168457,198.92159,1.0
0.0,316.8211,1.0
4.943603515625,73.828514,1.0
2.796497344970703,112.1419,1.0
5.152000427246094,921.0779,1.0
9.724395751953125,68.399414,1.0
1.89849853515625,201.27373,1.0
2.3411998748779297,266.98898,1.0
4.703502655029297,111.31563,1.0
4.446001052856445,528.83777,1.0
7.024803161621094,101.60952,1.0
2.5925979614257812,116.836205,1.0
0.22190093994140625,421.87698,1.0
1.506998062133789,324.26428,1.0
4.8032989501953125,236.69382,1.0
5.010601043701172,180.38092,1.0
3.985698699951172,327.4891,1.0
0.46100425720214844,215.55315,1.0
4.822704315185547,56.962193,1.0
1.291299819946289,381.75388,1.0
3.752798080444336,1154.3309,1.0
3.5868988037109375,85.55138,1.0
1.180999755859375,84.370316,1.0
1.1664047241210938,562.12085,1.0
3.4360008239746094,67.751076,1.0
0.375396728515625,57.038013,1.0
1.0141983032226562,60.294773,1.0
3.6845016479492188,55.242558,1.0
6.831901550292969,369.14026,1.0
3.189899444580078,59.493584,1.0
6.426300048828125,154.10294,1.0
4.890300750732422,83.50891,1.0
4.67500114440918,1292.6969,1.0
3.9493980407714844,50.569523,1.0
6.565399169921875,567.79565,1.0
5.045001983642578,313.53757,1.0
6.290702819824219,52.519512,1.0
7.033603668212891,128.88684,1.0
3.1469993591308594,644.3714,1.0
1.844696044921875,135.66425,1.0
4.9813995361328125,182.70773,1.0
3.7968006134033203,1205.9741,1.0
0.22410011291503906,740.14685,1.0
2.1240997314453125,31.470797,1.0
2.8774986267089844,111.14651,1.0
9.676698684692383,108.617966,1.0
1.7627983093261719,116.30915,1.0
3.757598876953125,131.61333,1.0
6.302398681640625,112.369446,1.0
5.965301513671875,182.56297,1.0
2.807903289794922,222.20715,1.0
3.0288009643554688,79.14104,1.0
0.2806987762451172,643.99567,1.0
8.783599853515625,244.7313,1.0
6.196201324462891,68.43242,1.0
1.741800308227539,277.2317,1.0
5.612800598144531,58.06138,1.0
1.7164993286132812,121.01151,1.0
6.6139984130859375,156.5984,1.0
4.6949005126953125,271.39423,1.0
5.545398712158203,107.95766,1.0
5.99749755859375,98.59328,1.0
8.18709945678711,117.6868,1.0
5.398502349853516,134.03847,1.0
1.4861011505126953,167.27185,1.0
3.838298797607422,107.40057,1.0
2.8948020935058594,296.5194,1.0
9.326297760009766,81.03903,1.0
5.194404602050781,46.395046,1.0
8.339698791503906,110.11887,1.0
2.4806995391845703,84.957466,1.0
2.8951988220214844,74.7943,1.0
2.5408973693847656,133.2724,1.0
1.5285987854003906,194.52109,1.0
5.059696197509766,57.44562,1.0
2.644702911376953,86.13285,1.0
0.32109832763671875,1415.6847,1.0
2.7330970764160156,96.60557,1.0
1.601999282836914,555.5712,1.0
2.6828994750976562,633.1218,1.0
4.439796447753906,140.57954,1.0
0.6014022827148438,124.47895,1.0
2.493999481201172,452.97418,1.0
2.8891983032226562,125.459435,1.0
11.704898834228516,57.159893,1.0
4.49169921875,138.83873,1.0
1.375,208.79689,1.0
0.7640037536621094,123.01106,1.0
3.148998260498047,244.69983,1.0
5.620395660400391,42.30738,1.0
3.2392005920410156,225.09021,1.0
7.491600036621094,104.32777,1.0
0.7637996673583984,1119.5704,1.0
4.453901290893555,826.71606,1.0
5.773197174072266,84.22506,1.0
