Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed
0.07959876245361858,0.08922523485135553,261.3933640136719,283.61951513671875,30.566668033599854,17.17333221435547
0.09877359778564788,0.10479603118711775,299.6287355957031,313.2887275390625,27.251744985580444,17.220256090164185
0.08622123054519214,0.10202470027230788,292.97568872070315,293.514705078125,26.664681673049927,14.223812341690063
0.08464100106269819,0.09518712314409698,288.08308471679686,299.3862685546875,28.97856855392456,18.548810958862305
0.07535285258392792,0.0852561927013157,287.90868896484375,260.7164462890625,29.300112009048462,17.323938608169556
0.08880308027070685,0.10002356132396537,354.96443212890625,288.27298046875,25.67763590812683,16.947986125946045
0.07870500429537176,0.09046121774826475,274.00529345703126,291.71081982421873,25.61670207977295,17.63715958595276
0.08988234509072246,0.10023454905309041,321.65486767578125,289.20533544921875,26.26326870918274,17.455554962158203
0.08209350877147631,0.09076058354869454,285.00868969726565,303.0650068359375,29.32043957710266,20.67066216468811
0.083349070327779,0.09405417785099045,328.59378540039063,317.1729099121094,30.642080545425415,17.230437755584717
