Regret,MSE,Nodes
0.3017005920410156,60.256424,1.0
1.7367973327636719,517.0505,1.0
7.139503479003906,1382.9122,1.0
1.9386978149414062,82.23207,1.0
8.362300872802734,48.130566,1.0
3.476299285888672,1481.4043,1.0
9.010498046875,216.5741,1.0
1.8135986328125,160.39272,1.0
3.088695526123047,109.473434,1.0
2.576702117919922,40.041965,1.0
1.4492988586425781,60.62836,1.0
2.6858978271484375,371.214,1.0
0.0,55.035732,1.0
0.16090011596679688,57.68484,1.0
3.094898223876953,82.32633,1.0
0.36660003662109375,73.54533,1.0
0.9657020568847656,102.34453,1.0
0.0,197.35448,1.0
2.636096954345703,480.4195,1.0
4.838996887207031,327.22256,1.0
3.5116004943847656,218.48483,1.0
8.683902740478516,215.55452,1.0
3.09649658203125,248.48508,1.0
2.4166946411132812,216.81566,1.0
1.2968025207519531,462.78815,1.0
2.303997039794922,134.2239,1.0
1.3676986694335938,435.4287,1.0
2.1608009338378906,111.49307,1.0
7.238399505615234,411.91986,1.0
0.2746009826660156,80.11955,1.0
2.112701416015625,88.544174,1.0
0.9192008972167969,830.72253,1.0
2.5745010375976562,213.18976,1.0
5.320003509521484,269.82608,1.0
1.2028007507324219,76.86773,1.0
1.972198486328125,737.6858,1.0
0.2834014892578125,115.56662,1.0
2.646503448486328,181.3505,1.0
3.6520957946777344,311.1923,1.0
4.904502868652344,116.62263,1.0
2.5599021911621094,767.9868,1.0
3.671001434326172,101.590195,1.0
0.7477989196777344,96.69371,1.0
1.0781021118164062,76.82668,1.0
1.4500999450683594,118.66977,1.0
3.4415016174316406,269.9322,1.0
1.301300048828125,176.52985,1.0
2.056499481201172,264.7818,1.0
0.5216007232666016,5130.074,1.0
4.125099182128906,174.91573,1.0
2.0763015747070312,719.30273,1.0
0.8279037475585938,69.26711,1.0
2.2397003173828125,82.79509,1.0
6.417701721191406,81.312035,1.0
1.6675987243652344,89.8167,1.0
0.48960113525390625,330.93073,1.0
1.1585960388183594,52.81029,1.0
1.3605995178222656,146.47137,1.0
2.6676979064941406,58.22687,1.0
1.0886039733886719,99.39207,1.0
3.8964996337890625,907.72894,1.0
1.484100341796875,129.76468,1.0
1.7346992492675781,239.22879,1.0
1.5099983215332031,77.72605,1.0
5.047100067138672,95.59944,1.0
0.9066009521484375,54.929108,1.0
2.186901092529297,84.80401,1.0
7.1334991455078125,52.817104,1.0
1.7818984985351562,813.2709,1.0
2.974498748779297,537.519,1.0
4.7017974853515625,81.67491,1.0
4.4662017822265625,96.1158,1.0
4.686199188232422,180.98088,1.0
0.5754013061523438,305.598,1.0
1.7252044677734375,109.630394,1.0
1.0694007873535156,76.56945,1.0
0.0,156.52283,1.0
1.62030029296875,91.05748,1.0
4.656497955322266,152.63643,1.0
5.763694763183594,237.55605,1.0
6.539798736572266,117.58354,1.0
0.007598876953125,175.58696,1.0
2.0152015686035156,93.648964,1.0
2.4383010864257812,104.58079,1.0
