Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.06336320237309793,0.07238409659591635,273.69458,295.59714,94.95862531661987,16.25183606147766,1.0,1.0
0.06410022979050396,0.06846011816420935,308.81793,322.3555,93.92252135276794,17.14007592201233,1.0,1.0
0.06487448946488962,0.07633538706322418,302.68607,303.21326,95.87637662887573,17.97602677345276,1.0,1.0
0.05963615320575575,0.07181437536404525,297.82245,309.0095,115.30535793304443,21.144788026809692,1.0,1.0
0.06434655324152233,0.07023370954759015,298.9114,271.718,115.07851552963257,15.895413637161255,1.0,1.0
0.0630335071540229,0.07208317356426368,365.297,298.69147,110.43441200256348,17.663273572921753,1.0,1.0
0.05909284715323569,0.06689634306199413,282.74973,300.4122,109.50084209442139,19.72292733192444,1.0,1.0
0.057566743924870704,0.06405629236723988,331.8001,299.30743,107.55564498901367,16.753143787384033,1.0,1.0
0.054714485669541145,0.06498509151461195,293.863,311.87396,91.41081404685974,16.63764762878418,1.0,1.0
0.061836990503757565,0.06938478646559125,338.88376,327.52277,87.90673112869263,18.85160255432129,1.0,1.0
