Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed
0.11063899242155331,0.12569544230239568,267.42271166992185,289.3065759277344,69.75194430351257,19.850125551223755
0.11011100165636954,0.1224293423391801,302.70929772949216,315.9823672485352,69.05364775657654,21.25651478767395
0.099489365617447,0.11222717384194578,295.428484375,295.6414290771484,69.08371543884277,19.417383909225464
0.0976350137332474,0.11023348434380062,290.3796627197266,301.7007680664062,69.05766797065735,21.428001642227173
0.10588082103867406,0.11998138338326428,291.77381176757814,265.0971357421875,68.91414427757263,18.83658242225647
0.1032581539858426,0.1162259597351622,358.9134787597656,292.57223974609377,69.92142820358276,19.279752016067505
0.08556750338860591,0.09767244921176187,275.90445947265624,293.60640112304685,70.00464606285095,19.725960969924927
0.10024162435656128,0.10767394936540016,325.5410029296875,293.33667626953127,70.31807851791382,21.149550914764404
0.09626509161650895,0.09894829242456321,287.56634765625,305.604095703125,70.6836998462677,21.69173526763916
0.10256788752423769,0.11658635437881197,332.524732421875,321.0361787109375,70.77016925811768,20.085922718048096
