Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.06457754434511102,0.07308587315353815,255.1821,276.46857,191.15765500068665,20.38232970237732,1.0,1.0
0.06884662065488852,0.0794379710382545,289.65823,302.33356,180.22066283226013,18.283326864242554,1.0,1.0
0.06637052038597611,0.07705318880428226,283.38434,283.61087,191.497252702713,17.739701986312866,1.0,1.0
0.06655580377745599,0.07678803817572726,279.11932,290.24518,192.40063405036926,20.465054750442505,1.0,1.0
0.06613496414116064,0.0761901900581029,279.5475,253.82988,180.06550216674805,17.12507152557373,1.0,1.0
0.06609866867920608,0.07602763057169837,347.004,281.5092,187.71504020690918,18.38180446624756,1.0,1.0
0.05912814796827316,0.07246224612436097,264.958,282.4655,182.83267784118652,16.180835962295532,1.0,1.0
0.06107966757374385,0.0678594488631665,313.6438,281.9159,181.71983170509338,18.363605260849,1.0,1.0
0.05955409632830702,0.06878996666413917,276.2157,294.02975,180.59821557998657,19.277002573013306,1.0,1.0
0.0671536451743838,0.07368496731995192,320.0318,308.94305,181.96890211105347,18.95361566543579,1.0,1.0
