Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.06613201451052077,0.0773627399136394,1.8875018,1.9107983,19.22818374633789,2.0606563091278076,0.0,0.0
0.07973373321656653,0.07767483097977687,1.9757504,1.8610519,18.72142457962036,1.9886465072631836,0.0,0.0
0.08709943831658429,0.08441000138116363,1.8314425,1.8471531,18.51002550125122,1.9792225360870361,0.0,0.0
0.07629655266492028,0.06982310439172633,1.7848083,1.8001674,18.72235369682312,1.9378225803375244,0.0,0.0
0.07030830874843019,0.06967995777411372,1.7658272,1.7568015,18.203206539154053,1.9527287483215332,0.0,0.0
0.09760513271699822,0.09790590981407978,1.8933169,1.8785799,18.324388027191162,1.9509973526000977,0.0,0.0
0.06579071804306147,0.0649701979168643,1.6957937,1.8005121,18.215388536453247,1.9409959316253662,0.0,0.0
0.08367520213050922,0.08470311345702207,1.9795768,1.8110846,18.541288137435913,2.124391555786133,0.0,0.0
0.060554625514469315,0.0691246530417244,1.8123116,1.7503206,18.368812084197998,1.9596798419952393,0.0,0.0
0.0739017729738069,0.07190227822197799,1.8190612,1.9672619,18.32590913772583,1.9596476554870605,0.0,0.0
