Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.09704632235946453,0.11628788913127783,89.86062,90.96794,4.871918678283691,2.172116994857788,0.0,0.0
0.1264150950085658,0.13624086708125266,97.97774,91.7958,4.28529691696167,2.0629146099090576,0.0,0.0
0.10062217078843558,0.10055069274521342,88.70323,86.76625,3.7651212215423584,2.0196096897125244,0.0,0.0
0.10417350974359839,0.10460620623007426,90.10679,90.06536,3.7359344959259033,2.0466113090515137,0.0,0.0
0.10830980985255707,0.10847462719238461,93.48749,93.5471,4.5256030559539795,2.0207154750823975,0.0,0.0
0.13587843283282763,0.1281229187628133,90.18654,87.684784,4.001408815383911,2.0145888328552246,0.0,0.0
0.09554033256609976,0.10453608679847032,90.97321,93.10074,4.303987741470337,1.9900166988372803,0.0,0.0
0.12136842098179079,0.11198148802702855,88.662094,87.48074,4.4278645515441895,2.0195705890655518,0.0,0.0
0.10903195560914687,0.10972678104902878,100.05551,92.97089,4.058598041534424,1.986943244934082,0.0,0.0
0.10321637569202907,0.11360307737137398,92.68794,96.22962,4.68625283241272,2.00276517868042,0.0,0.0
