Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.07322947734855699,0.07681967777255966,59.626534057617185,61.027794250488284,126.66636872291565,20.88157320022583,1.002,1.003
0.06964282679626024,0.07504703566561384,61.023806213378904,62.71007208251953,115.29159951210022,17.16393756866455,1.0,1.0
0.06936754004475076,0.07531931425182088,57.78082601928711,58.22299514770508,129.34479022026062,17.962898015975952,1.0,1.008
0.07258432528067389,0.0795769934946901,59.727482604980466,60.37560000610352,125.83128547668457,22.188450813293457,1.0,1.007
0.06869104594101495,0.07161360923716774,57.5555188293457,55.283006042480466,116.9643325805664,18.465252161026,1.007,1.0
0.06996880490556999,0.07628065974040887,63.8828110961914,61.209941711425785,130.58383703231812,17.102386236190796,1.0,1.002
0.0673259704201824,0.07441268222905743,59.69298291015625,61.21719653320312,121.66959047317505,22.282944679260254,1.002,1.0
0.06238281020078151,0.06684738009675534,62.4578212890625,60.52811669921875,118.01592350006104,19.03536319732666,1.0,1.015
0.06512349665589683,0.06978841350812232,59.22952014160156,60.18952691650391,122.99861931800842,16.203914165496826,1.0,1.0
0.06521541098626346,0.06926270146524763,62.917363037109375,63.04360913085937,136.40684604644775,18.809911727905273,1.004,1.0
