2.162311038619029180e+00
9.433323839740313799e-02
6.386755234879915033e-02
6.174007196636406569e-02
5.763480391619182908e-02
5.819456517795722206e-02
5.550777483453427780e-02
5.695743989663840795e-02
5.932564484614605282e-02
5.859222066509889304e-02
5.649695610946602747e-02
5.824126336571489732e-02
6.031538406798228613e-02
6.152514843867264854e-02
5.717243208063472332e-02
5.486801158463067846e-02
5.753965817802764865e-02
5.741580678107639085e-02
5.632085131427334856e-02
5.621504004799741938e-02
5.738365320265727265e-02
