Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.0972926516802605,0.12530723025315954,0.6569458,0.74061096,1.7488226890563965,1.9500055313110352,0.0,0.0
0.13351405232565672,0.14501522264389538,1.0818675,0.8683617,1.3392128944396973,1.9269909858703613,0.0,0.0
0.1358454241046664,0.12400717466141792,0.805744,0.9410444,1.3403267860412598,1.9389233589172363,0.0,0.0
0.11024900224593737,0.11003006327356295,0.716455,0.8590523,1.3357646465301514,1.9202299118041992,0.0,0.0
0.11540464683713833,0.10523614347257589,0.7749906,0.7335209,1.3336024284362793,1.9295451641082764,0.0,0.0
0.17185928278606274,0.14984644402469122,0.88032335,1.2147241,1.3397157192230225,1.94282865524292,0.0,0.0
0.09487183491151038,0.0905778363242126,0.6704856,0.8574889,1.3491458892822266,1.9349353313446045,0.0,0.0
0.1707882028889871,0.16102343894699486,1.6500056,1.1978356,1.3321607112884521,1.92348313331604,0.0,0.0
0.11826326052906724,0.12311571677006139,0.9017634,0.9119456,1.3290700912475586,1.9301517009735107,0.0,0.0
0.12912907255213482,0.12402308179457845,0.8754612,1.5787593,1.3185482025146484,1.9179580211639404,0.0,0.0
