Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.06821784102356311,0.08125884861083607,2.9378533,3.0070908,18.122766256332397,1.926440715789795,0.0,0.0
0.07685706119443501,0.07539579959504543,3.6452653,3.1494858,17.738170385360718,1.8983917236328125,0.0,0.0
0.09086590815928801,0.08852370550061876,3.0775583,3.3022735,17.645188331604004,1.911606788635254,0.0,0.0
0.07696390856735154,0.07028772574999119,2.8784783,2.9945846,17.825986862182617,1.9082775115966797,0.0,0.0
0.0762982681010235,0.07428145087825735,2.8416424,2.735037,17.696669101715088,1.9127099514007568,0.0,0.0
0.10656956281695386,0.09622622050876861,3.3910844,3.7386563,17.856348991394043,1.92518949508667,0.0,0.0
0.0643550516962214,0.06256250783915833,2.6488376,3.0037777,17.712599754333496,1.9100801944732666,0.0,0.0
0.09082526795029233,0.08437508614496987,4.3127413,3.3920069,17.759656190872192,1.9051814079284668,0.0,0.0
0.06254452533819155,0.0745990688678215,3.0703385,3.0028262,17.70304560661316,1.9006130695343018,0.0,0.0
0.0767998765522933,0.07832902461431855,3.0659995,4.111218,17.751638174057007,1.9063796997070312,0.0,0.0
