Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.06429637119267992,0.08087044972030247,2.5336874,2.610074,19.109606504440308,2.017392635345459,0.0,0.0
0.08472249016402565,0.07810937772235864,3.3435857,2.870919,18.47896456718445,2.0081355571746826,0.0,0.0
0.08413159665328471,0.08462315650948497,2.6842866,2.9202075,18.504127740859985,2.1408751010894775,0.0,0.0
0.07334489412289893,0.06502381209586044,2.5037143,2.6303828,19.49435257911682,2.07096791267395,0.0,0.0
0.06824487718709213,0.0714728584987961,2.4391267,2.3277192,18.351372957229614,1.9823496341705322,0.0,0.0
0.10925465059106933,0.09643784616398673,3.0469592,3.4069643,18.391743421554565,1.9969885349273682,0.0,0.0
0.06943453152674312,0.05954159747155138,2.2593603,2.6198156,18.39562225341797,2.001011848449707,0.0,0.0
0.09466366038984568,0.08434567394358405,4.1303897,3.184979,18.48649525642395,2.024846076965332,0.0,0.0
0.062224012254823054,0.06828784945140502,2.6550338,2.6205382,18.482053518295288,2.2003934383392334,0.0,0.0
0.07660910896287296,0.08373512956832126,2.6920288,3.727217,19.069315433502197,1.9775638580322266,0.0,0.0
