Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed
0.11763042558927153,0.13768328479602696,91.2352227783203,92.07647521972656,3.5359413623809814,1.550492286682129
0.17113867784587183,0.17259548340542302,100.56073168945312,93.65902362060547,2.6765637397766113,1.404970407485962
0.11475625268101833,0.11895142087703407,94.10356317138672,91.44395971679687,2.4643189907073975,1.3730714321136475
0.11538003805111675,0.11405152703622892,92.01911315917968,91.74461688232422,2.4741547107696533,1.3739774227142334
0.12728913096285477,0.13528185444578986,95.8577820739746,96.17944354248047,3.027672290802002,1.372974157333374
0.15968936194233616,0.13681643529393228,92.64184545898438,90.35800567626953,2.7246129512786865,1.3889362812042236
0.1281106594626776,0.1374463774138576,92.80480541992188,95.59018304443359,2.8716514110565186,1.4864497184753418
0.14424590411981905,0.13629924886656358,91.41876330566406,90.31330224609376,3.05777907371521,1.4073829650878906
0.14651688580826747,0.14659414779947597,102.99205505371094,95.6761103515625,2.74802827835083,1.3645834922790527
0.13527262456194802,0.14271876113210585,94.21016613769531,98.57463940429687,3.167705774307251,1.373481273651123
