Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.2854239686960573,0.28855982147829723,9.439722,9.995461,1.7795894145965576,106.04500532150269,1.0,1.0
0.29588827467119533,0.30017293274178625,9.991743,10.157318,1.404374599456787,110.76222729682922,1.0,1.0
0.28670222257974004,0.2860043485430591,9.954424,10.198969,1.5470201969146729,110.19300532341003,1.0,1.0
0.26359803621318756,0.2681757397604006,9.179172,9.653547,1.6012177467346191,120.55181932449341,1.0,1.0
0.2801174059903867,0.2874883262869046,9.296258,9.850897,1.3351409435272217,106.802659034729,1.0,1.0
0.285217141023148,0.2898216167049738,9.569759,10.109469,1.5845913887023926,112.02380084991455,1.0,1.0
0.2741972943568605,0.28010894741532605,9.186846,10.358045,1.3023035526275635,108.17528986930847,1.0,1.0
0.2713359679926917,0.2747539545710525,9.324531,9.190329,1.4203104972839355,110.20415139198303,1.0,1.0
0.26154142918160045,0.2652875191209036,9.490624,9.8360405,1.8250961303710938,112.29889059066772,1.0,1.0
0.2740550939009815,0.2758587553853177,9.5944605,9.51217,1.6546268463134766,109.40933895111084,1.0,1.0
