Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.08230996883846692,0.09558425839670417,51.388016,52.228725,296.5832242965698,114.56403636932373,1.0,1.0
0.08784577771889526,0.09811927757855567,55.0065,55.227486,184.6877863407135,129.87260031700134,1.0,1.0
0.08702309196392559,0.09975571152300373,53.724342,53.114788,176.61098766326904,124.7438530921936,1.0,1.0
0.08730937857720368,0.09925093829934993,49.181946,49.880524,178.2681086063385,126.88006854057312,1.0,1.0
0.07782838992875676,0.089946537114388,53.21532,54.03944,204.11701369285583,121.64689326286316,1.0,1.0
0.08216211536943237,0.09168603088859434,53.999977,54.404922,186.44885897636414,127.66765356063843,1.0,1.0
0.08715730835776099,0.09943781354499051,50.005993,52.387375,181.49619007110596,121.67325568199158,1.0,1.0
0.08886164409962087,0.09855594331479256,51.409725,50.612507,179.76872181892395,127.3172197341919,1.0,1.0
0.08595036570018137,0.09884706793492254,52.487076,52.4964,190.63677525520325,121.47167372703552,1.0,1.0
0.07756986474460272,0.08784670185217759,52.680943,52.192226,190.95028495788574,117.95495867729187,1.0,1.0
