Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.06798799295446778,0.08054168383206226,53.25964276123047,54.02908062744141,1299.8801131248474,134.89439845085144,1.553,1.636
0.06745140327809024,0.0802555413471637,56.129649810791015,56.311557495117185,1332.3841285705566,139.0512180328369,1.609,1.704
0.06350791453089875,0.07973016533762074,56.39191879272461,55.80984381103516,1318.6827535629272,138.7258279323578,1.58,1.692
0.06804395751294137,0.08195243818122194,51.539048950195316,52.17420922851562,1323.9570982456207,142.5781066417694,1.831,2.052
0.06767410612533628,0.08303650264022616,53.830502685546875,54.641755920410155,1375.8637747764587,147.99803471565247,1.509,1.652
0.06740855731788929,0.07888579402534457,55.54116705322266,55.88978546142578,1469.8429474830627,155.65669345855713,1.926,2.238
0.06998246919857498,0.08409520360777165,51.25423962402344,53.441174133300784,1331.1821084022522,149.01403284072876,1.747,1.678
0.0651377721219867,0.07615935129080195,53.504313140869144,52.75078851318359,1347.039146900177,139.1036298274994,1.917,1.83
0.06740473552135905,0.08006343456668628,53.92968524169922,53.89680361938476,1285.184547662735,138.77856874465942,1.768,1.624
0.06539373098937667,0.07839302321996384,53.96452536010742,53.52047595214844,1334.034171819687,136.19504570960999,1.599,1.798
