Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.08541344590664667,0.10318497194370414,48.144108,48.948273,385.3580038547516,122.84302926063538,1.0,1.0
0.08672593757688783,0.10422399832101438,50.10765,50.43886,383.6393506526947,122.89522671699524,1.0,1.0
0.08420769474080847,0.10120562003391906,50.342957,50.094467,402.0711462497711,127.95749354362488,1.0,1.0
0.0871038984079139,0.10124285344693223,46.917507,47.53938,387.5606966018677,122.66188335418701,1.0,1.0
0.08274496394077964,0.100488504012864,48.63164,49.42046,385.6216444969177,125.265221118927,1.0,1.0
0.08385816173234087,0.09986293774184032,50.25343,50.778133,388.9089546203613,125.0940625667572,1.0,1.0
0.0870741041458633,0.1058874350965427,46.444366,48.34732,389.9785611629486,117.87191796302795,1.0,1.0
0.08346508924060493,0.09862815547151702,48.024208,47.675484,393.8690490722656,123.65203428268433,1.0,1.0
0.08292555218110499,0.10143061880920536,49.01057,49.15467,378.5129358768463,124.04705786705017,1.0,1.0
0.08359651153566065,0.09887696996149645,48.707657,48.50437,365.1170439720154,125.59578514099121,1.0,1.0
