Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.0848039023057393,0.1074413580767056,236.00781,242.6795,1138.0322499275208,122.74302387237549,1.0,1.0
0.08838055740211502,0.10961653435394972,257.3906,248.31459,1220.1266121864319,124.96144247055054,1.0,1.0
0.08534519900152494,0.10349697814464877,243.627,249.41597,1201.2941703796387,130.1647448539734,1.0,1.0
0.08255047963583963,0.10007496244615535,224.60103,234.98936,1232.5336604118347,129.9187273979187,1.0,1.0
0.08462612063468097,0.10588286664184794,227.58202,237.84285,1201.5957536697388,125.60456562042236,1.0,1.0
0.08537959837129984,0.10340027144494844,240.89513,266.98224,1229.0448524951935,133.68437433242798,1.0,1.0
0.08645450244014971,0.10496488264147937,214.92082,248.50789,1223.7438490390778,125.40561556816101,1.0,1.0
0.08092543464390706,0.09570432653330506,225.21262,214.17178,1186.936445236206,116.96214938163757,1.0,1.0
0.07963829889912832,0.09947759505743567,237.70587,237.51607,1101.2072448730469,115.35269331932068,1.0,1.0
0.08049203978545877,0.0963793433477677,238.04393,223.96985,1178.3609013557434,128.29959058761597,1.0,1.0
