Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.15680268835761402,0.17707922285637276,1129.757,1125.5492,159.8273959159851,134.96879267692566,1.0,1.0
0.1508851241418013,0.1757951449780117,1143.5958,1123.6713,154.35934376716614,145.11440348625183,1.0,1.0
0.1570282942608848,0.1722089900180972,1111.7147,1079.3717,132.1178081035614,137.48622846603394,1.0,1.0
0.15368412319801925,0.1759008694201687,1163.3855,1159.0286,116.43386626243591,129.87793517112732,1.0,1.0
0.14841574829245854,0.17064772264965505,1220.7507,1196.4478,184.4941337108612,135.9551408290863,1.0,1.0
0.15003245282611724,0.1706968772091862,1174.3982,1167.285,144.71632981300354,136.5664141178131,1.0,1.0
0.1444250076253513,0.1735725004029935,1163.6838,1179.3726,168.46539616584778,131.08542847633362,1.0,1.0
0.1406289547925508,0.1642856191292752,1085.0563,1057.1622,161.6862280368805,125.58121371269226,1.0,1.0
0.14830584038489583,0.1695290835549809,1122.1008,1097.0685,138.8524763584137,117.04043507575989,1.0,1.0
0.14294483830817128,0.1627488366278758,1148.246,1123.0991,198.54437112808228,137.5918483734131,1.0,1.0
