Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.12437080938746395,0.13960799088848533,312.4413,318.8963,516.915239572525,140.4492950439453,1.0,1.0
0.12751149495905204,0.14042776986816194,341.47668,330.7872,507.4537281990051,151.19867038726807,1.0,1.0
0.11818402633781361,0.13109468823052964,327.2429,328.5688,509.71587085723877,149.21846437454224,1.0,1.0
0.1165952094375558,0.132192866187474,296.96973,306.92462,510.3014090061188,149.0651137828827,1.0,1.0
0.11453476646537912,0.1403448608019311,302.65628,313.176,507.37433314323425,144.03647565841675,1.0,1.0
0.11421545242706223,0.1316377989873916,318.1995,343.89633,512.5695934295654,150.18112063407898,1.0,1.0
0.12476300973135887,0.1390306645358227,287.33487,326.92426,508.48571014404297,146.90247917175293,1.0,1.0
0.11477804524894984,0.12569683415857702,301.7542,284.77823,505.19904017448425,152.479106426239,1.0,1.0
0.1152047619336799,0.1328614153727545,313.1407,311.3797,512.7646989822388,145.55016589164734,1.0,1.0
0.10928582616898683,0.12535165378764296,315.56818,297.3376,512.8882782459259,140.08385062217712,1.0,1.0
