Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed
0.0886199887768806,0.0983010933456574,303.87707836914063,342.58275927734377,169.93833804130554,1541.4054164886477
0.096446611132153,0.1075773702617229,385.8452087402344,343.3158819580078,200.6854465007782,1329.9520909786224
0.0912766901151411,0.0993671796056251,314.98125122070314,304.73719921875,207.43401432037356,917.5620515346528
0.10123259099726496,0.10926639184758816,301.3298537597656,331.70240698242185,198.20134472846985,1297.3384430408478
0.10337271461645989,0.11035822628592393,366.1218056640625,320.9273093261719,210.58267283439636,1276.3765425682068
