Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.07169516846349609,0.09033828876645386,279.45032,316.655,6630.291306972504,845.509774684906,527.0,611.0
0.07423977276374474,0.08691886274937685,355.84644,314.35992,5948.037715435028,933.7818858623505,635.0,591.5
0.06969671720361958,0.08165526306905281,287.69684,278.327,6275.75918841362,870.9440634250641,619.5,687.5
0.07167351857291426,0.08433725643949988,277.40887,306.8985,5817.46791768074,812.4084351062775,439.0,537.0
0.07178129875295969,0.0789315070164913,341.43875,298.7036,6215.926136732101,826.3936564922333,512.5,542.5
0.06652794393187965,0.07861699809704067,339.58435,392.69925,6611.917222976685,1085.5032756328583,599.0,574.0
0.06414280537557424,0.0717866327967234,317.94052,271.5675,6391.524467229843,797.7786457538605,616.5,568.5
0.06749254643818169,0.07901300243361986,275.9662,258.12885,6179.185048818588,845.2832374572754,589.0,762.0
0.06412020781483738,0.07381380564085012,277.2895,265.61295,6057.018090248108,759.4859001636505,510.0,522.5
0.07353870248904386,0.08360499692258329,311.14856,301.099,5851.231704711914,799.8333775997162,574.5,618.0
