Regret,Nodes
4.98699951171875,169.0
6.965602874755859,125.0
8.205299377441406,26.0
6.9219970703125,22.0
1.1209983825683594,1.0
2.6624984741210938,89.0
1.8325004577636719,34.0
3.226299285888672,13.0
3.396697998046875,208.0
2.591999053955078,99.0
8.429100036621094,385.0
0.032100677490234375,13.0
1.6123008728027344,115.0
2.247802734375,451.0
3.706195831298828,1.0
0.13029861450195312,1.0
2.5905990600585938,223.0
5.225399017333984,44.0
1.0449981689453125,1.0
7.0428009033203125,216.0
4.889701843261719,1.0
4.855396270751953,142.0
0.2245025634765625,192.0
7.500598907470703,156.0
5.038398742675781,154.0
6.90679931640625,198.0
4.4076995849609375,29.0
0.3563957214355469,60.0
0.9418983459472656,91.0
3.043498992919922,63.0
7.061702728271484,508.0
3.8447036743164062,11.0
1.7985000610351562,61.0
4.029399871826172,15.0
0.8337020874023438,1.0
3.936199188232422,104.0
3.2051963806152344,75.0
7.2628021240234375,1.0
2.3376998901367188,78.0
1.4095993041992188,218.0
1.3716011047363281,131.0
1.0526008605957031,134.0
8.132400512695312,111.0
2.7897987365722656,203.0
3.5928993225097656,1.0
3.562397003173828,444.0
4.342399597167969,1.0
5.137599945068359,379.0
2.2990951538085938,130.0
3.3302001953125,458.0
0.7935028076171875,225.0
2.434497833251953,95.0
9.090599060058594,347.0
5.108997344970703,94.0
5.071998596191406,193.0
4.902099609375,110.0
3.422100067138672,19.0
2.8180007934570312,9.0
4.613700866699219,185.0
7.819000244140625,476.0
0.4919013977050781,107.0
3.4860992431640625,831.0
4.804302215576172,1.0
2.1982994079589844,112.0
2.598400115966797,1.0
5.374500274658203,702.0
6.914302825927734,196.0
2.337902069091797,13.0
0.7589988708496094,77.0
1.1628990173339844,350.0
1.2597999572753906,245.0
4.471797943115234,105.0
6.240001678466797,154.0
2.292499542236328,115.0
6.334197998046875,158.0
3.1237030029296875,46.0
1.8764991760253906,195.0
7.603900909423828,137.0
2.06689453125,152.0
4.600200653076172,92.0
0.2532997131347656,14.0
2.3866004943847656,41.0
8.529899597167969,86.0
4.332801818847656,61.0
2.3682022094726562,77.0
5.09539794921875,33.0
6.4264984130859375,480.0
1.6968002319335938,334.0
3.152606964111328,100.0
0.5367965698242188,1.0
1.4262962341308594,110.0
6.658000946044922,243.0
2.3521957397460938,1.0
5.119598388671875,1.0
4.247100830078125,896.0
1.7916984558105469,151.0
4.7082977294921875,196.0
4.625598907470703,1.0
0.6335983276367188,442.0
2.3553009033203125,156.0
4.418003082275391,65.0
3.3803024291992188,442.0
2.9762001037597656,55.0
6.161899566650391,17.0
1.8553009033203125,54.0
1.8678016662597656,142.0
8.972599029541016,64.0
2.1827964782714844,431.0
7.839698791503906,61.0
5.718494415283203,209.0
4.709300994873047,65.0
4.89990234375,1.0
5.867000579833984,76.0
0.8853988647460938,1.0
10.000598907470703,209.0
0.9202003479003906,1.0
6.795600891113281,547.0
5.438602447509766,546.0
1.2070999145507812,26.0
3.2896995544433594,708.0
5.5157012939453125,302.0
3.3462982177734375,100.0
2.8070030212402344,189.0
8.87459945678711,18.0
0.8586959838867188,65.0
4.944999694824219,326.0
2.7143020629882812,97.0
1.729400634765625,181.0
1.9631996154785156,1.0
5.653400421142578,69.0
3.0840988159179688,187.0
10.92490005493164,83.0
2.9031982421875,102.0
5.733798980712891,157.0
6.0894012451171875,323.0
1.4552993774414062,1.0
5.740299224853516,137.0
4.981502532958984,28.0
4.707401275634766,142.0
1.1428985595703125,89.0
1.6935005187988281,814.0
5.003101348876953,470.0
3.627899169921875,136.0
2.1420021057128906,8.0
6.180702209472656,42.0
2.658496856689453,150.0
3.3350982666015625,48.0
2.76080322265625,596.0
0.24779510498046875,103.0
1.47509765625,96.0
3.16009521484375,89.0
7.574802398681641,136.0
4.612098693847656,1.0
0.19930267333984375,1.0
3.8358993530273438,97.0
3.978099822998047,1.0
0.8297996520996094,1.0
2.714801788330078,84.0
0.5881996154785156,1.0
3.0343017578125,501.0
1.8476982116699219,91.0
5.8285980224609375,166.0
9.523605346679688,124.0
2.9699020385742188,1.0
7.055206298828125,369.0
6.247402191162109,254.0
2.9813003540039062,30.0
1.9972991943359375,653.0
1.8883018493652344,419.0
3.152599334716797,168.0
2.8264999389648438,391.0
3.39990234375,22.0
0.6478004455566406,12.0
1.1644020080566406,22.0
9.622100830078125,237.0
0.0,12.0
2.8296966552734375,53.0
11.27640151977539,200.0
3.814697265625e-06,1.0
5.922996520996094,147.0
1.0042991638183594,42.0
2.2975006103515625,26.0
5.504096984863281,681.0
1.4311027526855469,85.0
7.068702697753906,115.0
2.8758010864257812,235.0
9.455001831054688,343.0
1.1652984619140625,289.0
2.0256996154785156,38.0
4.075397491455078,111.0
4.944599151611328,46.0
2.3511009216308594,130.0
1.7574958801269531,221.0
6.436500549316406,154.0
5.0204010009765625,1.0
3.4342041015625,21.0
3.1615028381347656,368.0
3.9766998291015625,64.0
2.132801055908203,1.0
3.343597412109375,463.0
1.9102973937988281,512.0
4.971900939941406,67.0
5.088298797607422,190.0
1.2307014465332031,1.0
2.7887001037597656,66.0
3.034496307373047,1.0
3.3969993591308594,57.0
2.904003143310547,161.0
2.5447959899902344,1306.0
4.675701141357422,1.0
3.616302490234375,8.0
2.52020263671875,174.0
0.7636985778808594,1.0
9.01300048828125,121.0
8.446098327636719,1.0
1.8055000305175781,75.0
2.5248985290527344,97.0
3.7639007568359375,111.0
9.740303039550781,101.0
3.6758995056152344,1.0
1.0438003540039062,207.0
1.36309814453125,220.0
5.6595001220703125,312.0
6.973201751708984,136.0
4.596500396728516,240.0
1.8371009826660156,1378.0
3.0252037048339844,6.0
3.593799591064453,126.0
3.9833984375,394.0
3.4156036376953125,228.0
0.3696022033691406,36.0
9.194995880126953,369.0
2.236499786376953,358.0
6.932102203369141,65.0
0.5666961669921875,28.0
4.393501281738281,63.0
0.07300186157226562,24.0
3.9774017333984375,41.0
1.4982986450195312,121.0
2.198101043701172,117.0
2.1204986572265625,1.0
4.5697021484375,72.0
6.275402069091797,253.0
0.38899993896484375,174.0
4.322399139404297,112.0
3.331298828125,409.0
4.809196472167969,163.0
6.126102447509766,362.0
1.8180007934570312,367.0
7.1851959228515625,13.0
3.3051986694335938,445.0
2.5943984985351562,753.0
6.485599517822266,125.0
1.0191993713378906,262.0
4.092498779296875,258.0
0.0,115.0
1.2837982177734375,287.0
5.604496002197266,109.0
0.5243988037109375,3.0
4.445598602294922,32.0
7.765499114990234,648.0
2.2865028381347656,249.0
2.5806961059570312,108.0
2.3688011169433594,1.0
1.7447013854980469,1.0
2.014598846435547,1.0
4.936798095703125,149.0
5.8928985595703125,109.0
8.277900695800781,1.0
6.072601318359375,1146.0
1.1538009643554688,253.0
0.8278999328613281,109.0
3.758800506591797,143.0
5.2454986572265625,123.0
2.0541038513183594,265.0
0.9651031494140625,128.0
4.483795166015625,20.0
0.9071998596191406,31.0
6.5558013916015625,640.0
7.862701416015625,5.0
4.605598449707031,272.0
4.783199310302734,31.0
5.886196136474609,1.0
3.810199737548828,133.0
7.78399658203125,56.0
3.2583999633789062,247.0
4.786201477050781,82.0
1.37359619140625,71.0
2.1593017578125,130.0
4.585597991943359,1.0
6.4113006591796875,34.0
5.004001617431641,191.0
2.701801300048828,133.0
1.1012001037597656,1.0
3.6289024353027344,90.0
3.4186019897460938,162.0
2.2029991149902344,56.0
5.828403472900391,271.0
0.19319915771484375,1.0
3.2322998046875,428.0
8.925201416015625,80.0
9.09799575805664,1.0
5.195400238037109,73.0
2.7537994384765625,916.0
1.7750015258789062,26.0
1.1797027587890625,67.0
6.220699310302734,41.0
7.435699462890625,1643.0
7.108402252197266,73.0
6.157001495361328,53.0
4.775501251220703,596.0
1.2906990051269531,18.0
4.747699737548828,123.0
4.041999816894531,1.0
4.864101409912109,236.0
3.8628997802734375,1.0
1.2154998779296875,356.0
4.3927001953125,136.0
6.773796081542969,166.0
3.9539031982421875,149.0
6.235698699951172,656.0
5.773502349853516,1.0
1.1023025512695312,114.0
3.3280029296875,534.0
2.6166000366210938,483.0
3.6718978881835938,1.0
5.463504791259766,157.0
3.2870025634765625,548.0
2.1054000854492188,1.0
3.728199005126953,92.0
5.011299133300781,1.0
7.955600738525391,1.0
2.796398162841797,1.0
4.193702697753906,157.0
3.82550048828125,70.0
12.088497161865234,78.0
2.6187973022460938,55.0
1.1472969055175781,38.0
2.770599365234375,274.0
11.729198455810547,10.0
5.016597747802734,210.0
5.1194000244140625,1.0
6.871208190917969,270.0
3.7478981018066406,107.0
4.588100433349609,83.0
4.315601348876953,1.0
5.717205047607422,1.0
2.0922012329101562,50.0
1.8567008972167969,24.0
1.8701972961425781,16.0
4.7863006591796875,53.0
3.5830001831054688,93.0
8.460700988769531,40.0
5.946498870849609,276.0
0.0,23.0
5.570098876953125,1.0
4.7191009521484375,136.0
4.173698425292969,1.0
3.4436988830566406,1.0
6.065799713134766,950.0
2.323200225830078,280.0
5.222297668457031,151.0
0.0,7.0
4.366100311279297,229.0
1.4510002136230469,86.0
0.0,1.0
3.4100990295410156,585.0
1.8443031311035156,268.0
5.252799987792969,131.0
6.592002868652344,276.0
6.830699920654297,36.0
4.899799346923828,589.0
7.018497467041016,313.0
3.060199737548828,45.0
9.070301055908203,126.0
15.956398010253906,1.0
2.61920166015625,75.0
2.652801513671875,1.0
2.5349044799804688,189.0
1.6001014709472656,1.0
4.197502136230469,1.0
1.3838996887207031,206.0
0.6345977783203125,196.0
0.0,67.0
0.4751014709472656,82.0
6.2303009033203125,69.0
5.331298828125,226.0
2.399097442626953,327.0
4.202304840087891,770.0
1.5586013793945312,22.0
11.491100311279297,594.0
3.9215011596679688,269.0
6.9739990234375,268.0
3.1299972534179688,30.0
8.708396911621094,141.0
5.398998260498047,1.0
3.0820999145507812,648.0
1.5410995483398438,52.0
4.248699188232422,57.0
0.8369026184082031,35.0
4.634304046630859,128.0
9.548198699951172,62.0
1.1801986694335938,1.0
6.228401184082031,1003.0
2.1550025939941406,69.0
1.6671028137207031,581.0
8.619800567626953,492.0
5.517299652099609,168.0
2.097095489501953,38.0
0.24779891967773438,41.0
4.222900390625,392.0
4.815998077392578,1859.0
0.47769927978515625,1.0
0.74420166015625,47.0
4.498199462890625,969.0
1.4175987243652344,135.0
3.795299530029297,8.0
2.874103546142578,1.0
7.115200042724609,96.0
7.536098480224609,88.0
16.804798126220703,28.0
8.341598510742188,228.0
8.82809829711914,269.0
3.2433013916015625,522.0
2.1959991455078125,13.0
2.706501007080078,197.0
2.2285995483398438,208.0
0.3699989318847656,1.0
0.6469001770019531,1.0
3.934398651123047,199.0
4.421699523925781,453.0
0.17219924926757812,1.0
5.369998931884766,101.0
4.3323974609375,15.0
6.251499176025391,130.0
7.158397674560547,93.0
4.331096649169922,18.0
6.4174957275390625,11.0
2.8072052001953125,387.0
3.4540977478027344,30.0
1.4186973571777344,1023.0
2.518199920654297,38.0
1.05670166015625,241.0
2.954700469970703,222.0
5.287200927734375,235.0
5.016094207763672,100.0
6.938800811767578,221.0
2.6894989013671875,60.0
0.7769012451171875,98.0
4.978504180908203,54.0
2.562103271484375,376.0
2.872905731201172,212.0
6.8730010986328125,468.0
3.6628990173339844,250.0
3.9376983642578125,221.0
2.9147987365722656,1.0
4.45660400390625,1.0
1.8639030456542969,1.0
2.2631988525390625,552.0
5.711597442626953,1.0
3.5466995239257812,20.0
4.993797302246094,1.0
2.0461997985839844,115.0
10.372398376464844,43.0
