Train Regret,Test Regret,Train MSE,Test MSE,Train Elapsed,Test Elapsed,Train Nodes Count,Test Nodes Count
0.2000008928930897,0.20359035001749778,119.496,144.96004,2.226846218109131,982.326385974884,487.5,502.0
0.2229502801780241,0.2159220078537366,175.2769,149.67635,1.5124034881591797,685.7778327465057,462.5,541.5
0.19259428111183108,0.189483381302852,131.51479,131.93863,1.4886784553527832,731.7653524875641,491.0,489.5
0.19140649764891313,0.18916578777769577,120.15922,144.4852,1.4720158576965332,817.7274494171143,575.0,556.5
0.21273012692116208,0.20985166925303636,160.041,139.83382,1.519564151763916,811.3654043674469,641.5,526.5
0.18552262329881034,0.18964772761277696,159.3555,207.57234,1.405571699142456,839.7768268585205,638.0,635.5
0.1735728000452093,0.17482967175463723,150.64803,123.47322,1.3873887062072754,692.9718301296234,382.5,366.5
0.1834821731788018,0.18468808107018397,123.0775,115.57514,1.400968074798584,719.4410016536713,485.0,479.5
0.1947268601797638,0.1945229215381248,129.10887,119.74639,1.508368730545044,556.6205940246582,390.0,320.0
0.21146906006616403,0.19825130403723656,140.53471,141.1219,1.4629805088043213,861.7826037406921,472.5,490.5
