Regret,MSE,Nodes
2.932098388671875,174.7962,2429.0
2.2947998046875,179.77452,1838.0
0.9020957946777344,43.61092,628.0
9.409797668457031,128.69626,683.0
1.4090003967285156,99.80876,2230.0
6.180698394775391,119.03037,783.0
3.242198944091797,302.85992,2153.0
19.440601348876953,661.1859,6347.0
5.389801025390625,721.086,550.0
2.292797088623047,348.34772,606.0
8.642402648925781,117.10441,1475.0
1.150299072265625,226.49113,2154.0
9.730701446533203,491.00775,353.0
4.926002502441406,349.7758,1041.0
0.26380157470703125,53.901535,535.0
4.761203765869141,317.58905,2000.0
3.2236976623535156,205.73659,2205.0
4.331001281738281,56.43909,560.0
11.762401580810547,110.67161,1306.0
1.1250991821289062,118.534004,709.0
11.37540054321289,106.12827,4916.0
0.7738990783691406,187.33974,4730.0
9.649803161621094,80.6749,5349.0
6.542896270751953,245.75111,307.0
3.4238967895507812,107.36901,997.0
3.0005950927734375,273.84793,416.0
4.798000335693359,260.2182,5651.0
8.174400329589844,668.7405,6989.0
5.783802032470703,284.54895,845.0
2.042003631591797,96.08763,1518.0
0.7625007629394531,233.29784,1122.0
4.646400451660156,79.85271,7.0
1.1302032470703125,197.48538,3257.0
19.438495635986328,67.59344,5292.0
3.3550987243652344,118.632545,5177.0
2.839099884033203,142.6573,7519.0
10.824295043945312,757.1603,5827.0
2.6563987731933594,368.5204,2227.0
6.093204498291016,67.5303,46.0
4.273399353027344,234.25128,2024.0
3.215900421142578,265.65622,2691.0
11.801399230957031,96.33302,3601.0
4.802398681640625,89.249695,2138.0
8.73800277709961,65.82718,3932.0
4.251300811767578,207.58919,1371.0
8.115997314453125,63.55678,7527.0
4.798103332519531,488.89136,580.0
6.021297454833984,53.908855,828.0
3.3796005249023438,252.186,3882.0
5.032100677490234,346.0431,2624.0
4.078998565673828,86.33281,6801.0
6.727298736572266,1224.019,2035.0
7.049800872802734,94.99873,6075.0
3.34539794921875,1204.3948,671.0
3.5256004333496094,111.26741,4669.0
5.317802429199219,551.6045,365.0
6.750202178955078,85.583984,79.0
7.058498382568359,532.0074,4214.0
1.3154945373535156,85.3995,6220.0
1.8254013061523438,236.3416,2553.0
11.091197967529297,192.78555,1279.0
2.7258987426757812,934.0276,1079.0
7.523799896240234,462.30264,301.0
4.585201263427734,375.05536,26.0
0.9834022521972656,100.76296,3338.0
3.3122024536132812,793.06036,1774.0
3.662799835205078,64.47813,1285.0
3.777202606201172,68.90216,2544.0
4.261100769042969,101.40489,13661.0
9.052501678466797,223.24625,1381.0
5.050800323486328,184.97519,4844.0
4.539703369140625,72.1127,3593.0
9.284099578857422,192.27528,359.0
2.9606971740722656,58.72074,1019.0
7.817302703857422,160.71912,8239.0
6.747901916503906,569.47107,815.0
1.0622978210449219,282.32587,2383.0
3.2333984375,339.39102,4529.0
3.677204132080078,264.48544,2226.0
0.31620025634765625,128.97556,1823.0
7.385700225830078,249.64197,936.0
2.7896957397460938,70.34257,1967.0
2.45159912109375,126.07497,3585.0
2.9605979919433594,112.02723,223.0
2.117298126220703,464.2294,6285.0
12.927501678466797,1462.8348,4564.0
2.3566017150878906,101.50569,1767.0
